dates,115 cv,100 cv,110 cv,130 cv,90 cv,205 cv,165 cv,106 cv,140 cv
2019-06-01,21137.19298245614,15892.058823529413,20342.5,19934.296875,20000.0,46580.0,21980.0,18900.0,19490.0
2020-02-01,20802.5,15210.0,19467.5,20169.166666666668,22499.0,42953.333333333336,,,
2020-03-01,21316.25,16620.0,19123.333333333332,19295.0,18195.333333333332,36704.0,,,
2020-04-01,,14405.0,16763.333333333332,18377.777777777777,17678.88888888889,,,,
2020-05-01,,,17720.0,12750.0,18593.333333333332,,,,
2020-06-01,,,,,20195.666666666668,,,,
2020-07-01,,,,,19862.5,,,,
