dates,69 cv,54 cv,60 cv,85 cv,75 cv
2019-12-01,6690.0,5690.0,4900.0,6000.0,7690.0
2020-05-01,5000.0,5270.0,,,
2020-06-01,1950.0,,,,
2020-07-01,1500.0,,,,
