dates,73 cv,90 cv
2018-10-01,15000.0,13990.0
2019-03-01,16000.0,15250.0
2019-06-01,10990.0,14623.333333333334
2019-09-01,12656.666666666666,10990.0
2019-10-01,11365.0,13890.0
2019-11-01,13112.5,11464.0
2019-12-01,13479.857142857143,11820.0
2020-01-01,13159.9,11875.0
2020-02-01,11606.536585365853,12960.0
2020-03-01,11308.181818181818,13447.333333333334
2020-04-01,11990.0,12405.871212121212
2020-05-01,11357.307692307691,12694.096153846154
2020-06-01,11929.472527472528,
2020-07-01,11662.0,
