dates,150 cv,220 cv,180 cv
2019-09-01,37900.0,38000.0,22990.0
2020-02-01,22490.0,37250.0,26900.0
2020-03-01,30445.0,29890.0,
2020-05-01,21845.0,,
2020-06-01,23613.0,,
2020-07-01,25200.0,,
