dates,204 cv,381 cv,306 cv,184 cv,258 cv,218 cv,245 cv
2020-04-01,17830.0,31900.0,25060.0,17641.666666666668,24790.0,23543.333333333332,24500.0
2020-05-01,,,,15965.0,25450.0,,21120.0
2020-06-01,,,,,22090.0,,
