dates,105 cv,220 cv,125 cv,110 cv,150 cv,300 cv,184 cv
2020-05-01,15470.0,23713.333333333332,14995.0,16140.0,17400.0,22490.0,21180.0
2020-06-01,16541.11111111111,22526.666666666668,,16458.333333333332,17990.0,,24580.0
2020-07-01,,21000.0,,14802.727272727272,,,
