dates,109 cv,90 cv,110 cv,88 cv,113 cv,120 cv
2020-04-01,3970.0,7740.0,5300.0,3120.0,7780.0,2800.0
2020-05-01,3660.0,4110.0,,500.0,,
2020-06-01,4030.0,3121.6666666666665,,,,
