dates,122 cv,211 cv,381 cv,218 cv,184 cv,136 cv,156 cv,150 cv
2020-04-01,35654.0,50615.0,99314.16666666667,89860.0,58653.333333333336,40418.0,45022.5,43940.0
2020-05-01,36250.0,,90384.0,61757.5,53221.666666666664,40015.0,41740.0,48153.333333333336
2020-06-01,37600.0,,77940.0,,49440.0,,,
