dates,148 cv,106 cv,141 cv,115 cv
2019-07-01,6505.0,7500.0,5990.0,4800.0
2019-08-01,6795.714285714285,4900.0,6490.0,5100.0
2020-01-01,6324.2692307692305,2400.0,,5990.0
2020-03-01,,5395.0,,
2020-05-01,,5745.5625,,
2020-06-01,,5550.191489361702,,
2020-07-01,,6130.0,,
