dates,530 cv,340 cv,320 cv
2020-04-01,156441.81818181818,120396.0,113915.45454545454
2020-05-01,154536.0,121332.5,114000.0
2020-06-01,,104895.0,128495.0
2020-07-01,,,126166.66666666667
