dates,252 cv,190 cv,265 cv,462 cv,184 cv,320 cv,340 cv
2020-04-01,62974.0,61521.666666666664,66980.0,158480.0,52441.42857142857,96485.0,84705.0
2020-05-01,74013.33333333333,49576.0,75595.0,117460.0,,,
2020-07-01,54490.0,,62990.0,,,,
