dates,136 cv,177 cv,75 cv,68 cv,140 cv,107 cv
2020-05-01,3250.0,5000.0,5200.0,3096.6666666666665,3000.0,3800.0
2020-06-01,3697.5,,4100.0,4300.0,,3750.0
2020-07-01,3000.0,,,,,
