dates,410 cv,275 cv,530 cv,430 cv
2020-02-01,56003.333333333336,52890.0,69900.0,49000.0
2020-03-01,49000.0,39990.0,,
2020-06-01,,46980.0,,
2020-07-01,,52400.0,,
