dates,125 cv,90 cv,140 cv
2019-01-01,20947.5,19990.0,21790.0
2019-08-01,,19790.0,
2019-10-01,,17490.0,
2019-12-01,,19990.0,
2020-01-01,,20565.0,
2020-02-01,,18990.0,
2020-03-01,,21260.0,
2020-05-01,,15800.0,
