dates,136 cv,116 cv,140 cv,235 cv,207 cv,107 cv,90 cv,109 cv,133 cv
2020-01-01,2368.0,900.0,3040.0,2700.0,3990.0,1850.0,3900.0,3066.6666666666665,3800.0
2020-05-01,2156.0,3490.0,350.0,,3590.0,,1500.0,4133.333333333333,
2020-06-01,1990.0,,1700.0,,,,3095.0,,
2020-07-01,,,,,,,1.0,,
