dates,201 cv,204 cv,252 cv,253 cv,220 cv
2019-09-01,18900.0,14000.0,14437.2,15990.0,13489.09090909091
2020-05-01,15000.0,11070.0,15072.5,14750.0,
2020-06-01,13490.0,12219.166666666666,,,
2020-07-01,8960.0,,,,
