dates,58 cv,75 cv,90 cv,98 cv,60 cv,65 cv,163 cv
2019-06-01,59000.0,2591.1111111111113,2095.0,3245.0,1990.0,800.0,20000.0
2020-05-01,2175.0,1763.3333333333333,2383.3333333333335,,1650.0,,
2020-06-01,2665.4545454545455,,1850.0,,1000.0,,
2020-07-01,2600.0,,,,,,
