dates,218 cv,381 cv,184 cv,258 cv,245 cv,313 cv,150 cv,190 cv,143 cv
2020-04-01,19386.666666666668,31420.0,17220.0,23676.0,20400.0,28980.0,18655.0,19240.0,13970.0
2020-05-01,19550.0,28870.0,17558.0,24675.0,,27975.0,23240.0,15230.0,
2020-06-01,,37480.0,14730.0,,,,,22565.0,
