dates,64 cv,54 cv,75 cv,70 cv,130 cv,101 cv,80 cv
2020-01-01,3276.6666666666665,2900.0,3490.0,3000.0,7100.0,3490.0,4900.0
2020-05-01,3045.0,2245.0,2490.0,2500.0,3500.0,,3300.0
2020-06-01,,2735.714285714286,,,,,
2020-07-01,,3913.9,,,,,
