dates,150 cv,116 cv,190 cv
2020-03-01,29358.709677419356,24826.315789473683,32734.0
2020-04-01,29842.222222222223,24815.0,35370.0
2020-05-01,29313.4375,26274.48275862069,32448.5
2020-06-01,28079.23076923077,24940.0,
