dates,130 cv,105 cv,115 cv,98 cv,150 cv,85 cv,110 cv,135 cv
2019-12-01,5217.142857142857,3790.0,2080.0,3190.0,4990.0,3490.0,3000.0,2500.0
2020-03-01,4795.0,4687.5,,3000.0,,1800.0,1990.0,
2020-04-01,,5480.0,,,,,3300.0,
2020-05-01,,3980.0,,,,,,
2020-06-01,,5620.0,,,,,,
2020-07-01,,3496.6666666666665,,,,,,
