dates,90 cv,68 cv,75 cv,110 cv,132 cv,101 cv,70 cv
2020-03-01,990.0,875.0,400.0,1300.0,150.0,1990.0,1366.6666666666667
2020-05-01,1030.0,817.1428571428571,150.5,,,,
2020-06-01,1750.0,1850.0,,,,,
