dates,143 cv,122 cv,184 cv,98 cv,218 cv,190 cv,192 cv
2020-04-01,18444.0,20071.666666666668,14800.0,16500.0,20945.0,15000.0,25500.0
2020-05-01,15063.846153846154,15301.212121212122,12436.0,10919.333333333334,20756.666666666668,18500.0,25500.0
2020-06-01,16093.833333333334,12892.987951807228,14590.454545454546,12157.555555555555,19907.0,,
2020-07-01,14759.541666666666,12543.2,13663.57142857143,13241.555555555555,,,
