dates,110 cv,75 cv,105 cv,86 cv,90 cv,116 cv,122 cv
2019-07-01,11880.0,10990.0,8990.0,8980.0,10990.0,13500.0,10490.0
2019-08-01,7870.25,12500.0,8339.0,,8450.0,11490.0,
2019-11-01,,11100.0,7290.0,,9344.875,,
2019-12-01,,8290.0,8160.0,,9562.857142857143,,
2020-01-01,,10759.666666666666,9133.846153846154,,,,
2020-03-01,,9499.0,,,,,
2020-05-01,,11499.0,,,,,
2020-06-01,,10747.25,,,,,
2020-07-01,,9359.0,,,,,
