dates,407 cv,245 cv,235 cv,306 cv,485 cv,286 cv
2020-04-01,39290.0,27010.0,27385.0,32196.666666666668,37825.0,22924.0
2020-05-01,34046.666666666664,31033.333333333332,24225.0,31240.0,,29230.0
2020-06-01,,29355.0,23990.0,28830.0,,
