dates,136 cv,88 cv,190 cv,163 cv,114 cv
2020-05-01,29166.666666666668,34798.333333333336,47440.0,24900.0,29800.0
2020-06-01,24430.0,,43760.0,28744.0,
2020-07-01,,,,51523.333333333336,
