dates,77 cv,65 cv,90 cv,95 cv,75 cv,120 cv
2020-05-01,4240.0,3027.8571428571427,4140.0,3000.0,3936.6666666666665,3750.0
2020-06-01,3447.5,3263.0434782608695,3742.5,4990.0,3817.2727272727275,4095.0
2020-07-01,5490.0,2900.0,,,4282.5,
