dates,300 cv,180 cv,380 cv,340 cv,240 cv
2019-07-01,52900.0,56990.0,54990.0,47900.0,39900.0
2019-10-01,62945.0,59900.0,,,48040.0
2019-12-01,50455.6,50894.666666666664,,,49238.57142857143
2020-01-01,56175.25,62297.5,,,
2020-02-01,49341.53846153846,49570.0,,,
2020-03-01,,47367.8,,,
2020-04-01,,59221.875,,,
2020-05-01,,47191.26666666667,,,
2020-06-01,,46330.62962962963,,,
2020-07-01,,42241.81481481482,,,
