dates,165 cv,130 cv,100 cv,115 cv,205 cv,110 cv,90 cv
2020-03-01,24057.058823529413,20355.434782608696,16435.51724137931,21238.88888888889,27692.0,19228.125,18087.5
2020-04-01,23331.428571428572,20468.709677419356,15336.666666666666,19595.714285714286,32396.0,18993.333333333332,18170.0
2020-05-01,,15710.0,,,,,
