dates,117 cv,110 cv,94 cv,190 cv,200 cv,114 cv
2020-03-01,6990.0,7500.0,7150.0,6200.0,8500.0,6750.0
2020-05-01,7700.0,6832.5,6907.538461538462,,,
2020-06-01,7913.333333333333,7027.826086956522,,,,
2020-07-01,,6990.0,,,,
