dates,190 cv,252 cv
2019-04-01,49800.0,68340.0
2019-11-01,51900.0,74790.0
2020-03-01,51850.0,
2020-04-01,57222.857142857145,
2020-06-01,58647.5,
2020-07-01,59235.71428571428,
