dates,132 cv,177 cv,150 cv,185 cv
2018-12-01,35250.0,27820.0,28000.0,20900.0
2019-01-01,26990.0,20763.333333333332,,23990.0
2019-06-01,34890.0,,,
2019-10-01,22090.0,,,
2019-11-01,21070.0,,,
2019-12-01,20744.0,,,
2020-01-01,23190.0,,,
2020-02-01,24686.5,,,
2020-03-01,26378.75,,,
2020-04-01,24587.0,,,
2020-05-01,25751.484375,,,
2020-06-01,24255.626984126986,,,
2020-07-01,24450.70731707317,,,
