dates,350 cv,250 cv,204 cv,420 cv,372 cv
2020-03-01,32666.666666666668,34793.333333333336,43615.0,29999.0,26750.0
2020-04-01,31242.5,27573.333333333332,,,
2020-05-01,31840.0,,,,
