dates,195 cv,130 cv,110 cv,160 cv,140 cv,115 cv
2020-05-01,10813.333333333334,5094.0,6274.0,6263.333333333333,5700.0,4500.0
2020-06-01,7825.0,7326.0,5799.666666666667,7023.545454545455,,
2020-07-01,,7990.0,,6066.666666666667,,
