dates,225 cv,83 cv,201 cv,140 cv,200 cv,142 cv,155 cv,115 cv
2020-05-01,24000.0,9945.0,11745.0,7890.0,5700.0,6900.0,6500.0,5800.0
2020-06-01,7500.0,6895.0,10260.0,7258.75,,,,5000.0
2020-07-01,14500.0,5617.5,,,,,,5700.0
