dates,240 cv,385 cv,290 cv,405 cv,500 cv,400 cv,340 cv,382 cv
2020-01-01,23490.0,20260.0,19590.0,19500.0,26990.0,19000.0,10490.0,24000.0
2020-04-01,20640.0,15841.42857142857,13972.5,19933.333333333332,17798.0,,,
2020-05-01,14330.0,14631.666666666666,14260.8,18679.090909090908,21599.75,,,
2020-06-01,18083.333333333332,,,,,,,
2020-07-01,18405.384615384617,,,,,,,
