dates,240 cv,211 cv,143 cv,190 cv,180 cv,160 cv,265 cv
2020-03-01,20436.666666666668,16780.0,13490.0,18860.0,13910.0,12690.0,14990.0
2020-05-01,21300.0,18855.0,17240.0,,17317.5,13800.0,16990.0
2020-06-01,19137.5,15000.0,13690.0,,16786.666666666668,,
2020-07-01,,14999.0,,,13990.0,,
