dates,150 cv,155 cv,120 cv,160 cv
2019-08-01,17990.0,13690.0,16990.0,16990.0
2019-11-01,13500.0,16362.5,15195.0,17740.0
2019-12-01,14603.0,16500.0,16460.0,18996.666666666668
2020-01-01,12597.142857142857,,19445.0,18816.0
2020-02-01,14536.0,,15900.0,
2020-05-01,,,13457.8,
2020-06-01,,,13900.0,
2020-07-01,,,14203.333333333334,
