dates,160 cv,150 cv,190 cv
2018-12-01,7560.0,7990.0,9724.5
2020-05-01,7686.428571428572,7442.5,7000.0
2020-06-01,8226.923076923076,8360.0,
2020-07-01,,7028.888888888889,
