dates,190 cv,326 cv,258 cv,313 cv,150 cv,252 cv
2020-04-01,53437.6,96250.0,71850.0,65416.666666666664,54220.0,50620.0
2020-05-01,51955.0,,,71650.0,48900.0,
2020-06-01,51407.5,,,,,
