dates,450 cv,250 cv,340 cv,500 cv,521 cv,240 cv
2020-04-01,16430.0,12155.833333333334,10990.0,22000.0,10999.5,13490.0
2020-05-01,16920.0,11756.25,11294.0,18276.666666666668,,
2020-06-01,13375.0,10292.777777777777,11788.666666666666,,,
2020-07-01,11885.0,,11078.083333333334,,,
