dates,90 cv,75 cv,110 cv,95 cv,60 cv,105 cv
2019-11-01,11707.5,10900.0,14195.0,10990.0,13000.0,11490.0
2020-05-01,10357.25,10500.0,13731.9,,,
2020-06-01,,15000.0,,,,
2020-07-01,,12400.0,,,,
