dates,252 cv,190 cv,313 cv,150 cv,258 cv,249 cv,184 cv,326 cv
2020-04-01,33038.333333333336,26764.761904761905,38108.0,24868.125,31798.571428571428,26070.0,23375.0,59715.0
2020-05-01,33845.0,28754.70588235294,26515.0,21226.666666666668,32581.11111111111,,22895.0,49350.0
2020-06-01,30550.0,26894.444444444445,,28673.333333333332,33452.0,,21490.0,59466.666666666664
