dates,54 cv,50 cv,44 cv,70 cv,74 cv,87 cv,59 cv,89 cv,131 cv
2020-05-01,300.0,300.0,950.0,425.0,1990.0,300.0,1000.0,500.0,5000.0
2020-06-01,475.0,,577.7777777777778,,,,,,
