dates,192 cv,204 cv,116 cv,184 cv,231 cv,143 cv
2020-04-01,6740.0,11480.0,4995.0,7525.0,22560.0,6300.0
2020-05-01,12180.0,,4390.0,8070.0,26770.0,8240.0
2020-06-01,,,,6360.0,12560.0,
