dates,205 cv,120 cv,272 cv,130 cv,110 cv,99 cv
2020-04-01,32259.375,27651.666666666668,36316.42857142857,25688.064516129034,22938.75,23740.0
2020-05-01,,27203.333333333332,,24944.285714285714,,
2020-06-01,,,,26232.30769230769,,
