dates,272 cv,190 cv,177 cv,225 cv,230 cv,258 cv,150 cv
2020-03-01,69074.28571428571,44847.22222222222,29905.0,31370.0,40825.0,52897.5,31683.333333333332
2020-04-01,64757.5,49127.692307692305,,,40235.0,,36280.0
2020-05-01,75443.33333333333,42666.95652173913,,,,,
