dates,177 cv,218 cv,286 cv,306 cv,170 cv,233 cv,245 cv,272 cv,231 cv,197 cv
2020-04-01,9414.545454545454,15085.0,15110.0,24680.0,10433.333333333334,13203.636363636364,13096.0,20260.0,9920.0,15050.0
2020-05-01,10505.0,12166.666666666666,14160.0,15610.0,4810.0,,,,10340.0,9760.0
2020-06-01,8780.0,,13800.0,,,,,,13620.0,
