dates,120 cv,250 cv,100 cv,105 cv,150 cv,140 cv,115 cv
2020-05-01,3400.0,16900.0,11375.0,5990.0,2175.25,700.0,1790.0
2020-06-01,2738.0,17950.0,2350.0,2164.8333333333335,2520.0,,2900.0
2020-07-01,3129.6666666666665,22122.5,5074.0,1990.0,,,2990.0
