dates,136 cv,165 cv,180 cv,204 cv
2020-04-01,36900.90909090909,38295.0,41332.5,43517.05882352941
2020-05-01,31060.0,39085.0,52316.0,50758.0
2020-06-01,30720.0,,38667.692307692305,
