dates,60 cv,86 cv,70 cv,180 cv,90 cv,75 cv
2020-01-01,7990.0,7490.0,6990.0,12990.0,5400.0,8287.5
2020-04-01,8790.0,,,,,
2020-06-01,6620.0,,,,,
