dates,140 cv,88 cv,110 cv,136 cv,109 cv
2019-09-01,5200.0,5990.0,1750.0,3490.0,2000.0
2019-11-01,,4990.0,,,
2020-02-01,,2790.0,,,
2020-03-01,,2690.0,,,
2020-05-01,,2218.0,,,
