dates,61 cv,71 cv,54 cv,90 cv,109 cv,84 cv,81 cv
2020-04-01,11700.0,8495.0,9490.0,10245.0,8500.0,6000.0,12600.0
2020-05-01,4990.0,7037.0,5650.0,9867.5,,,
2020-06-01,10465.714285714286,7429.166666666667,7740.0,,,,
2020-07-01,9997.5,,,,,,
