dates,125 cv,145 cv,161 cv,140 cv,115 cv,175 cv,130 cv
2019-09-01,4548.333333333333,5700.0,6470.0,5897.5,8490.0,6700.0,5200.0
2020-01-01,4457.666666666667,,,5906.0,5490.0,,4200.0
2020-05-01,1700.0,,,6420.0,4900.0,,
2020-06-01,,,,,5200.0,,
