dates,160 cv,190 cv,120 cv,186 cv,150 cv
2019-10-01,36373.333333333336,41990.0,33930.0,36900.0,40500.0
2019-12-01,37920.0,34900.0,36713.333333333336,40500.0,
2020-06-01,,37990.0,40450.0,,
