dates,75 cv,78 cv,67 cv
2019-09-01,3795.0,3793.3333333333335,4990.0
2019-12-01,,4480.909090909091,3990.0
2020-05-01,,4132.0,3942.25
2020-06-01,,,3555.5555555555557
2020-07-01,,,3508.695652173913
