dates,218 cv,143 cv,177 cv,204 cv,184 cv,163 cv
2020-04-01,14727.5,12460.0,12242.5,13156.666666666666,13510.0,14020.0
2020-05-01,14934.0,12358.333333333334,12421.25,15195.0,,
2020-06-01,,12860.0,14234.285714285714,,,
2020-07-01,,10202.5,9000.0,,,
