dates,150 cv,140 cv,192 cv,190 cv,306 cv,231 cv
2020-04-01,43091.05263157895,41119.083969465646,46102.954545454544,48170.634146341465,70703.75,55490.0
2020-05-01,40786.2962962963,39875.53571428572,47511.05263157895,47582.142857142855,63825.0,
2020-06-01,39210.0,38652.380952380954,43439.0,47527.5,,
2020-07-01,43614.61538461538,39532.307692307695,42500.0,44340.0,,
