dates,80 cv,54 cv,69 cv,75 cv,64 cv,130 cv,101 cv,86 cv,70 cv
2020-01-01,1990.0,3290.0,800.0,2744.75,2150.0,3595.0,2145.0,1000.0,2150.0
2020-06-01,2050.0,2122.5,,2445.0,2638.75,3733.3333333333335,2530.0,2900.0,
2020-07-01,3047.5,2399.909090909091,,,,5257.8,,,
