dates,320 cv,265 cv,340 cv,190 cv,258 cv
2020-04-01,64706.84210526316,66967.64705882352,76678.33333333333,66011.66666666667,58025.0
2020-05-01,57618.5,71164.0,74920.0,64690.0,
2020-06-01,61016.25,55294.0,80380.0,,
2020-07-01,50620.0,,63177.5,,
