dates,150 cv,175 cv,210 cv,250 cv,120 cv,125 cv
2020-02-01,11070.0,2000.0,4600.0,6500.0,3750.0,2300.0
2020-05-01,4106.0,3490.0,4700.0,4500.0,3100.0,2763.3333333333335
2020-06-01,3152.2727272727275,3500.0,,,2942.222222222222,
2020-07-01,,,,,3063.3333333333335,
