dates,190 cv,218 cv,252 cv
2020-03-01,32473.75,37587.77777777778,40195.0
2020-04-01,33361.42857142857,37886.666666666664,51520.0
2020-05-01,34683.333333333336,38342.5,52050.0
2020-06-01,35330.0,35530.0,
