dates,75 cv,80 cv,60 cv,105 cv,90 cv
2020-01-01,3490.0,4900.0,4290.0,4600.0,3990.0
2020-05-01,3990.0,3800.0,,4895.0,4990.0
2020-06-01,5900.0,,,5400.0,3745.0
2020-07-01,4490.0,,,,4950.0
