dates,105 cv,140 cv,110 cv,102 cv,101 cv,170 cv,80 cv,130 cv
2020-05-01,6161.666666666667,6485.0,3990.0,5500.0,3500.0,5450.0,6985.0,2990.0
2020-06-01,4908.571428571428,6042.5,,,,,4700.0,
2020-07-01,5518.533333333334,,,,,,,
